iter	Passed	Remaining
1557	21295	47046
1558	21306	47026
1559	21321	47015
1560	21333	46998
1561	21346	46983
1562	21360	46970
1563	21372	46954
1564	21384	46936
1565	21398	46923
1566	21412	46909
1567	21426	46896
1568	21439	46882
1569	21451	46865
1570	21465	46852
1571	21479	46838
1572	21492	46825
1573	21506	46812
1574	21521	46799
1575	21533	46784
1576	21547	46770
1577	21560	46755
1578	21574	46741
1579	21587	46726
1580	21601	46713
1581	21616	46703
1582	21629	46687
1583	21641	46672
1584	21654	46657
1585	21669	46645
1586	21682	46631
1587	21699	46624
1588	21714	46612
1589	21727	46598
1590	21740	46583
1591	21754	46569
1592	21767	46555
1593	21781	46541
1594	21795	46529
1595	21810	46517
1596	21824	46504
1597	21837	46489
1598	21850	46474
1599	21863	46459
1600	21876	46444
1601	21891	46433
1602	21903	46417
1603	21918	46407
1604	21932	46392
1605	21945	46377
1606	21959	46364
1607	21972	46350
1608	21984	46333
1609	21999	46322
1610	22013	46308
1611	22027	46295
1612	22038	46277
1613	22051	46262
1614	22064	46245
1615	22076	46230
1616	22090	46216
1617	22106	46207
1618	22120	46195
1619	22133	46179
1620	22144	46160
1621	22158	46146
1622	22171	46132
1623	22184	46118
1624	22197	46103
1625	22210	46086
1626	22223	46071
1627	22236	46057
1628	22249	46043
1629	22263	46029
1630	22276	46014
1631	22288	45997
1632	22302	45983
1633	22316	45970
1634	22329	45956
1635	22343	45943
1636	22356	45928
1637	22369	45912
1638	22382	45898
1639	22397	45886
1640	22410	45872
1641	22423	45856
1642	22436	45842
1643	22448	45825
1644	22462	45812
1645	22475	45796
1646	22488	45782
1647	22502	45768
1648	22516	45755
1649	22529	45741
1650	22542	45727
1651	22556	45713
1652	22570	45699
1653	22582	45683
1654	22595	45668
1655	22609	45655
1656	22622	45640
1657	22634	45624
1658	22647	45608
1659	22662	45597
1660	22675	45582
1661	22689	45569
1662	22703	45556
1663	22715	45540
1664	22730	45528
1665	22743	45514
1666	22757	45501
