iter	Passed	Remaining
1338	22892	45495
1339	22925	45508
1340	23047	45699
1341	23113	45780
1342	23129	45759
1343	23144	45737
1344	23160	45718
1345	23179	45705
1346	23198	45691
1347	23217	45676
1348	23236	45663
1349	23254	45647
1350	23273	45633
1351	23292	45619
1352	23309	45601
1353	23329	45591
1354	23349	45579
1355	23369	45566
1356	23388	45554
1357	23408	45542
1358	23428	45529
1359	23443	45508
1360	23461	45492
1361	23478	45473
1362	23499	45465
1363	23514	45443
1364	23531	45425
1365	23547	45406
1366	23564	45387
1367	23579	45367
1368	23596	45347
1369	23610	45325
1370	23625	45304
1371	23642	45285
1372	23657	45264
1373	23674	45246
1374	23689	45225
1375	23705	45205
1376	23721	45186
1377	23737	45166
1378	23754	45148
1379	23771	45131
1380	23788	45113
1381	23804	45094
1382	23822	45079
1383	23838	45058
1384	23853	45038
1385	23870	45019
1386	23885	44998
1387	23901	44979
1388	23918	44961
1389	23935	44943
1390	23952	44925
1391	23969	44908
1392	23983	44885
1393	23998	44863
1394	24010	44836
1395	24027	44818
1396	24068	44846
1397	24142	44934
1398	24162	44922
1399	24182	44910
1400	24197	44888
1401	24212	44866
1402	24227	44845
1403	24242	44824
1404	24257	44803
1405	24273	44782
1406	24288	44762
1407	24304	44742
1408	24320	44723
1409	24334	44700
1410	24349	44678
1411	24365	44659
1412	24381	44639
1413	24398	44621
1414	24416	44604
1415	24430	44581
1416	24443	44556
1417	24458	44535
1418	24474	44515
1419	24487	44491
1420	24501	44468
1421	24517	44448
1422	24532	44428
1423	24547	44406
1424	24563	44385
1425	24579	44366
1426	24606	44367
1427	24623	44350
1428	24638	44327
1429	24654	44308
1430	24669	44288
1431	24684	44267
1432	24698	44242
1433	24713	44222
1434	24729	44202
1435	24744	44181
1436	24759	44160
1437	24775	44140
1438	24790	44120
1439	24807	44101
1440	24823	44082
1441	24841	44067
1442	24858	44049
1443	24873	44028
1444	24891	44012
1445	24904	43988
1446	24919	43967
1447	24935	43947
1448	24950	43926
1449	24965	43905
1450	24982	43886
1451	24997	43866
1452	25012	43845
1453	25028	43826
1454	25044	43806
1455	25059	43784
1456	25076	43767
1457	25091	43746
1458	25108	43729
1459	25124	43709
1460	25185	43768
1461	25238	43813
1462	25293	43862
1463	25309	43841
1464	25326	43823
1465	25342	43804
1466	25357	43783
1467	25371	43759
1468	25386	43739
1469	25399	43715
1470	25414	43694
1471	25432	43677
1472	25448	43657
1473	25463	43636
1474	25480	43619
1475	25494	43595
1476	25510	43576
1477	25526	43557
1478	25542	43538
1479	25557	43516
1480	25574	43498
1481	25589	43478
1482	25604	43457
1483	25621	43439
1484	25636	43418
1485	25651	43397
1486	25667	43376
1487	25687	43364
1488	25703	43345
1489	25720	43328
1490	25735	43306
1491	25750	43286
1492	25765	43264
1493	25780	43243
1494	25796	43224
1495	25811	43202
1496	25826	43182
1497	25842	43163
1498	25856	43139
1499	25870	43118
1500	25886	43098
1501	25904	43081
1502	25920	43062
1503	25938	43047
1504	25954	43027
1505	25967	43003
1506	25984	42985
1507	25999	42963
1508	26014	42943
1509	26030	42924
1510	26047	42907
1511	26062	42885
1512	26077	42864
1513	26093	42845
1514	26108	42824
1515	26123	42804
1516	26143	42790
1517	26157	42768
1518	26173	42748
1519	26190	42732
1520	26207	42713
1521	26222	42693
1522	26377	42900
1523	26401	42893
1524	26424	42884
1525	26452	42884
1526	26468	42866
1527	26486	42849
1528	26504	42834
1529	26522	42817
1530	26539	42799
1531	26554	42778
1532	26571	42760
1533	26587	42741
1534	26602	42720
1535	26618	42700
1536	26633	42679
1537	26647	42656
1538	26661	42634
1539	26674	42610
1540	26690	42590
1541	26703	42567
1542	26718	42545
1543	26734	42525
1544	26750	42506
1545	26765	42485
1546	26781	42466
1547	26796	42445
1548	26810	42423
1549	26824	42400
1550	26844	42386
1551	26860	42366
1552	26875	42346
1553	26891	42327
1554	26908	42309
1555	26923	42288
1556	26939	42269
1557	26955	42250
1558	26970	42229
1559	26986	42208
1560	27003	42192
1561	27019	42172
1562	27035	42153
1563	27050	42131
1564	27066	42113
1565	27082	42092
1566	27096	42070
1567	27112	42052
1568	27128	42032
1569	27145	42015
1570	27161	41995
1571	27178	41977
1572	27193	41957
1573	27208	41936
1574	27223	41915
1575	27243	41902
1576	27260	41884
1577	27275	41863
1578	27291	41844
1579	27306	41823
1580	27321	41803
1581	27336	41783
1582	27351	41761
1583	27367	41742
1584	27404	41755
1585	27483	41831
1586	27539	41872
1587	27558	41858
1588	27576	41842
1589	27595	41827
1590	27612	41809
1591	27629	41791
1592	27649	41777
1593	27666	41760
1594	27685	41745
1595	27705	41732
1596	27724	41717
1597	27744	41703
1598	27762	41687
1599	27780	41671
1600	27798	41654
1601	27818	41641
1602	27836	41625
1603	27856	41611
1604	27877	41599
1605	27896	41584
1606	27912	41565
1607	27947	41574
1608	27966	41558
1609	27986	41544
1610	28005	41530
1611	28026	41517
1612	28041	41497
1613	28060	41482
1614	28079	41467
1615	28099	41453
1616	28118	41438
1617	28135	41421
1618	28152	41403
1619	28168	41382
1620	28183	41362
1621	28200	41344
